dataroot: ./acds/benchmarks/raw/adiac, resultroot: resultGridSearch/, resultsuffix: trainmatrix, n_hid: 100, batch: 30, dt: 0.05, gamma: 3.0, epsilon: 5.0, gamma_range: 1.0, epsilon_range: 0.5, cpu: False, esn: False, ron: True, pron: False, mspron: False, matrix_friction: False, input_fn: linear, inp_scaling: 10.0, rho: 9.0, leaky: 1.0, use_test: False, trials: 1, topology: antisymmetric, sparsity: 0.0, reservoir_scaler: 1.0, train: ['0.78'] valid: ['0.55'] test: ['0.0']mean/std train: (np.float64(0.7777777777777778), np.float64(0.0)) mean/std valid: (np.float64(0.55), np.float64(0.0)) mean/std test: (np.float64(0.0), np.float64(0.0))
dataroot: ./acds/benchmarks/raw/adiac, resultroot: resultGridSearch/, resultsuffix: trainmatrix, n_hid: 100, batch: 30, dt: 0.05, gamma: 3.0, epsilon: 5.0, gamma_range: 1.0, epsilon_range: 0.5, cpu: False, esn: False, ron: True, pron: False, mspron: False, matrix_friction: False, input_fn: linear, inp_scaling: 10.0, rho: 0.9, leaky: 1.0, use_test: False, trials: 1, topology: antisymmetric, sparsity: 0.0, reservoir_scaler: 1.0, train: ['0.82'] valid: ['0.55'] test: ['0.0']mean/std train: (np.float64(0.8222222222222222), np.float64(0.0)) mean/std valid: (np.float64(0.55), np.float64(0.0)) mean/std test: (np.float64(0.0), np.float64(0.0))
dataroot: ./acds/benchmarks/raw/adiac, resultroot: resultGridSearch/, resultsuffix: trainmatrix, n_hid: 100, batch: 30, dt: 0.05, gamma: 3.0, epsilon: 5.0, gamma_range: 1.0, epsilon_range: 0.5, cpu: False, esn: False, ron: True, pron: False, mspron: False, matrix_friction: False, input_fn: linear, inp_scaling: 1.0, rho: 9.0, leaky: 1.0, use_test: False, trials: 1, topology: antisymmetric, sparsity: 0.0, reservoir_scaler: 1.0, train: ['0.68'] valid: ['0.45'] test: ['0.0']mean/std train: (np.float64(0.6777777777777778), np.float64(0.0)) mean/std valid: (np.float64(0.45), np.float64(0.0)) mean/std test: (np.float64(0.0), np.float64(0.0))
dataroot: ./acds/benchmarks/raw/adiac, resultroot: resultGridSearch/, resultsuffix: trainmatrix, n_hid: 100, batch: 30, dt: 0.05, gamma: 3.0, epsilon: 5.0, gamma_range: 1.0, epsilon_range: 0.5, cpu: False, esn: False, ron: True, pron: False, mspron: False, matrix_friction: False, input_fn: linear, inp_scaling: 1.0, rho: 0.9, leaky: 1.0, use_test: False, trials: 1, topology: antisymmetric, sparsity: 0.0, reservoir_scaler: 1.0, train: ['0.69'] valid: ['0.42'] test: ['0.0']mean/std train: (np.float64(0.6888888888888889), np.float64(0.0)) mean/std valid: (np.float64(0.425), np.float64(0.0)) mean/std test: (np.float64(0.0), np.float64(0.0))
dataroot: ./acds/benchmarks/raw/adiac, resultroot: resultGridSearch/, resultsuffix: trainmatrix, n_hid: 100, batch: 30, dt: 0.05, gamma: 3.0, epsilon: 5.0, gamma_range: 1.0, epsilon_range: 0.5, cpu: False, esn: False, ron: True, pron: False, mspron: False, matrix_friction: False, input_fn: linear, inp_scaling: 0.1, rho: 9.0, leaky: 1.0, use_test: False, trials: 1, topology: antisymmetric, sparsity: 0.0, reservoir_scaler: 1.0, train: ['0.59'] valid: ['0.34'] test: ['0.0']mean/std train: (np.float64(0.5888888888888889), np.float64(0.0)) mean/std valid: (np.float64(0.3416666666666667), np.float64(0.0)) mean/std test: (np.float64(0.0), np.float64(0.0))
dataroot: ./acds/benchmarks/raw/adiac, resultroot: resultGridSearch/, resultsuffix: trainmatrix, n_hid: 100, batch: 30, dt: 0.05, gamma: 3.0, epsilon: 5.0, gamma_range: 1.0, epsilon_range: 0.5, cpu: False, esn: False, ron: True, pron: False, mspron: False, matrix_friction: False, input_fn: linear, inp_scaling: 0.1, rho: 0.9, leaky: 1.0, use_test: False, trials: 1, topology: antisymmetric, sparsity: 0.0, reservoir_scaler: 1.0, train: ['0.6'] valid: ['0.33'] test: ['0.0']mean/std train: (np.float64(0.5962962962962963), np.float64(0.0)) mean/std valid: (np.float64(0.3333333333333333), np.float64(0.0)) mean/std test: (np.float64(0.0), np.float64(0.0))
dataroot: ./acds/benchmarks/raw/adiac, resultroot: resultGridSearch/, resultsuffix: trainmatrix, n_hid: 100, batch: 30, dt: 0.01, gamma: 3.0, epsilon: 5.0, gamma_range: 1.0, epsilon_range: 0.5, cpu: False, esn: False, ron: True, pron: False, mspron: False, matrix_friction: False, input_fn: linear, inp_scaling: 10.0, rho: 9.0, leaky: 1.0, use_test: False, trials: 1, topology: antisymmetric, sparsity: 0.0, reservoir_scaler: 1.0, train: ['0.87'] valid: ['0.61'] test: ['0.0']mean/std train: (np.float64(0.8740740740740741), np.float64(0.0)) mean/std valid: (np.float64(0.6083333333333333), np.float64(0.0)) mean/std test: (np.float64(0.0), np.float64(0.0))
dataroot: ./acds/benchmarks/raw/adiac, resultroot: resultGridSearch/, resultsuffix: trainmatrix, n_hid: 100, batch: 30, dt: 0.01, gamma: 3.0, epsilon: 5.0, gamma_range: 1.0, epsilon_range: 0.5, cpu: False, esn: False, ron: True, pron: False, mspron: False, matrix_friction: False, input_fn: linear, inp_scaling: 10.0, rho: 0.9, leaky: 1.0, use_test: False, trials: 1, topology: antisymmetric, sparsity: 0.0, reservoir_scaler: 1.0, train: ['0.88'] valid: ['0.61'] test: ['0.0']mean/std train: (np.float64(0.8777777777777778), np.float64(0.0)) mean/std valid: (np.float64(0.6083333333333333), np.float64(0.0)) mean/std test: (np.float64(0.0), np.float64(0.0))
dataroot: ./acds/benchmarks/raw/adiac, resultroot: resultGridSearch/, resultsuffix: trainmatrix, n_hid: 100, batch: 30, dt: 0.01, gamma: 3.0, epsilon: 5.0, gamma_range: 1.0, epsilon_range: 0.5, cpu: False, esn: False, ron: True, pron: False, mspron: False, matrix_friction: False, input_fn: linear, inp_scaling: 1.0, rho: 9.0, leaky: 1.0, use_test: False, trials: 1, topology: antisymmetric, sparsity: 0.0, reservoir_scaler: 1.0, train: ['0.72'] valid: ['0.42'] test: ['0.0']mean/std train: (np.float64(0.7185185185185186), np.float64(0.0)) mean/std valid: (np.float64(0.4166666666666667), np.float64(0.0)) mean/std test: (np.float64(0.0), np.float64(0.0))
dataroot: ./acds/benchmarks/raw/adiac, resultroot: resultGridSearch/, resultsuffix: trainmatrix, n_hid: 100, batch: 30, dt: 0.01, gamma: 3.0, epsilon: 5.0, gamma_range: 1.0, epsilon_range: 0.5, cpu: False, esn: False, ron: True, pron: False, mspron: False, matrix_friction: False, input_fn: linear, inp_scaling: 1.0, rho: 0.9, leaky: 1.0, use_test: False, trials: 1, topology: antisymmetric, sparsity: 0.0, reservoir_scaler: 1.0, train: ['0.73'] valid: ['0.42'] test: ['0.0']mean/std train: (np.float64(0.725925925925926), np.float64(0.0)) mean/std valid: (np.float64(0.4166666666666667), np.float64(0.0)) mean/std test: (np.float64(0.0), np.float64(0.0))

dataroot: ./acds/benchmarks/raw/adiac, resultroot: resultGridSearch/, resultsuffix: trainmatrix, n_hid: 100, batch: 30, dt: 0.01, gamma: 3.0, epsilon: 5.0, gamma_range: 1.0, epsilon_range: 0.5, cpu: False, esn: False, ron: True, pron: False, mspron: False, matrix_friction: False, input_fn: linear, inp_scaling: 0.1, rho: 9.0, leaky: 1.0, use_test: False, trials: 1, topology: antisymmetric, sparsity: 0.0, reservoir_scaler: 1.0, train: ['0.39'] valid: ['0.2'] test: ['0.0']mean/std train: (np.float64(0.3925925925925926), np.float64(0.0)) mean/std valid: (np.float64(0.2), np.float64(0.0)) mean/std test: (np.float64(0.0), np.float64(0.0))

dataroot: ./acds/benchmarks/raw/adiac, resultroot: resultGridSearch/, resultsuffix: trainmatrix, n_hid: 100, batch: 30, dt: 0.01, gamma: 3.0, epsilon: 5.0, gamma_range: 1.0, epsilon_range: 0.5, cpu: False, esn: False, ron: True, pron: False, mspron: False, matrix_friction: False, input_fn: linear, inp_scaling: 0.1, rho: 0.9, leaky: 1.0, use_test: False, trials: 1, topology: antisymmetric, sparsity: 0.0, reservoir_scaler: 1.0, train: ['0.4'] valid: ['0.22'] test: ['0.0']mean/std train: (np.float64(0.3962962962962963), np.float64(0.0)) mean/std valid: (np.float64(0.21666666666666667), np.float64(0.0)) mean/std test: (np.float64(0.0), np.float64(0.0))



GRID SEARCH CON DIFFUSION_GAMMA

dataroot: ./acds/benchmarks/raw/adiac, resultroot: resultGridSearch/, resultsuffix: trainmatrix, n_hid: 100, batch: 30, dt: 0.1, gamma: 3.0, epsilon: 5.0, gamma_range: 1.0, epsilon_range: 0.5, cpu: False, esn: False, ron: True, pron: False, mspron: False, matrix_friction: False, input_fn: linear, diffusion_gamma: 1.0, inp_scaling: 10.0, rho: 9.0, leaky: 1.0, use_test: False, trials: 1, topology: antisymmetric, sparsity: 0.0, reservoir_scaler: 1.0, train: ['0.77'] valid: ['0.5'] test: ['0.0']mean/std train: (np.float64(0.7666666666666667), np.float64(0.0)) mean/std valid: (np.float64(0.5), np.float64(0.0)) mean/std test: (np.float64(0.0), np.float64(0.0))

dataroot: ./acds/benchmarks/raw/adiac, resultroot: resultGridSearch/, resultsuffix: trainmatrix, n_hid: 100, batch: 30, dt: 0.1, gamma: 3.0, epsilon: 5.0, gamma_range: 1.0, epsilon_range: 0.5, cpu: False, esn: False, ron: True, pron: False, mspron: False, matrix_friction: False, input_fn: linear, diffusion_gamma: 0.1, inp_scaling: 10.0, rho: 9.0, leaky: 1.0, use_test: False, trials: 1, topology: antisymmetric, sparsity: 0.0, reservoir_scaler: 1.0, train: ['0.75'] valid: ['0.5'] test: ['0.0']mean/std train: (np.float64(0.7518518518518519), np.float64(0.0)) mean/std valid: (np.float64(0.5), np.float64(0.0)) mean/std test: (np.float64(0.0), np.float64(0.0))

dataroot: ./acds/benchmarks/raw/adiac, resultroot: resultGridSearch/, resultsuffix: trainmatrix, n_hid: 100, batch: 30, dt: 0.1, gamma: 3.0, epsilon: 5.0, gamma_range: 1.0, epsilon_range: 0.5, cpu: False, esn: False, ron: True, pron: False, mspron: False, matrix_friction: False, input_fn: linear, diffusion_gamma: 0.01, inp_scaling: 10.0, rho: 9.0, leaky: 1.0, use_test: False, trials: 1, topology: antisymmetric, sparsity: 0.0, reservoir_scaler: 1.0, train: ['0.78'] valid: ['0.54'] test: ['0.0']mean/std train: (np.float64(0.7777777777777778), np.float64(0.0)) mean/std valid: (np.float64(0.5416666666666666), np.float64(0.0)) mean/std test: (np.float64(0.0), np.float64(0.0))

dataroot: ./acds/benchmarks/raw/adiac, resultroot: resultGridSearch/, resultsuffix: trainmatrix, n_hid: 100, batch: 30, dt: 0.1, gamma: 3.0, epsilon: 5.0, gamma_range: 1.0, epsilon_range: 0.5, cpu: False, esn: False, ron: True, pron: False, mspron: False, matrix_friction: False, input_fn: linear, diffusion_gamma: 0.001, inp_scaling: 10.0, rho: 9.0, leaky: 1.0, use_test: False, trials: 1, topology: antisymmetric, sparsity: 0.0, reservoir_scaler: 1.0, train: ['0.78'] valid: ['0.53'] test: ['0.0']mean/std train: (np.float64(0.7814814814814814), np.float64(0.0)) mean/std valid: (np.float64(0.5333333333333333), np.float64(0.0)) mean/std test: (np.float64(0.0), np.float64(0.0))

dataroot: ./acds/benchmarks/raw/adiac, resultroot: resultGridSearch/, resultsuffix: trainmatrix, n_hid: 100, batch: 30, dt: 0.01, gamma: 3.0, epsilon: 5.0, gamma_range: 1.0, epsilon_range: 0.5, cpu: False, esn: False, ron: True, pron: False, mspron: False, matrix_friction: False, input_fn: linear, diffusion_gamma: 1.0, inp_scaling: 10.0, rho: 9.0, leaky: 1.0, use_test: False, trials: 1, topology: antisymmetric, sparsity: 0.0, reservoir_scaler: 1.0, train: ['0.89'] valid: ['0.65'] test: ['0.0']mean/std train: (np.float64(0.8851851851851852), np.float64(0.0)) mean/std valid: (np.float64(0.65), np.float64(0.0)) mean/std test: (np.float64(0.0), np.float64(0.0))

dataroot: ./acds/benchmarks/raw/adiac, resultroot: resultGridSearch/, resultsuffix: trainmatrix, n_hid: 100, batch: 30, dt: 0.01, gamma: 3.0, epsilon: 5.0, gamma_range: 1.0, epsilon_range: 0.5, cpu: False, esn: False, ron: True, pron: False, mspron: False, matrix_friction: False, input_fn: linear, diffusion_gamma: 0.1, inp_scaling: 10.0, rho: 9.0, leaky: 1.0, use_test: False, trials: 1, topology: antisymmetric, sparsity: 0.0, reservoir_scaler: 1.0, train: ['0.86'] valid: ['0.64'] test: ['0.0']mean/std train: (np.float64(0.8629629629629629), np.float64(0.0)) mean/std valid: (np.float64(0.6416666666666667), np.float64(0.0)) mean/std test: (np.float64(0.0), np.float64(0.0))

dataroot: ./acds/benchmarks/raw/adiac, resultroot: resultGridSearch/, resultsuffix: trainmatrix, n_hid: 100, batch: 30, dt: 0.01, gamma: 3.0, epsilon: 5.0, gamma_range: 1.0, epsilon_range: 0.5, cpu: False, esn: False, ron: True, pron: False, mspron: False, matrix_friction: False, input_fn: linear, diffusion_gamma: 0.01, inp_scaling: 10.0, rho: 9.0, leaky: 1.0, use_test: False, trials: 1, topology: antisymmetric, sparsity: 0.0, reservoir_scaler: 1.0, train: ['0.87'] valid: ['0.65'] test: ['0.0']mean/std train: (np.float64(0.8740740740740741), np.float64(0.0)) mean/std valid: (np.float64(0.65), np.float64(0.0)) mean/std test: (np.float64(0.0), np.float64(0.0))

dataroot: ./acds/benchmarks/raw/adiac, resultroot: resultGridSearch/, resultsuffix: trainmatrix, n_hid: 100, batch: 30, dt: 0.01, gamma: 3.0, epsilon: 5.0, gamma_range: 1.0, epsilon_range: 0.5, cpu: False, esn: False, ron: True, pron: False, mspron: False, matrix_friction: False, input_fn: linear, diffusion_gamma: 0.001, inp_scaling: 10.0, rho: 9.0, leaky: 1.0, use_test: False, trials: 1, topology: antisymmetric, sparsity: 0.0, reservoir_scaler: 1.0, train: ['0.89'] valid: ['0.62'] test: ['0.0']mean/std train: (np.float64(0.8851851851851852), np.float64(0.0)) mean/std valid: (np.float64(0.625), np.float64(0.0)) mean/std test: (np.float64(0.0), np.float64(0.0))

dataroot: ./acds/benchmarks/raw/adiac, resultroot: resultGridSearch/, resultsuffix: trainmatrix, n_hid: 100, batch: 30, dt: 0.001, gamma: 3.0, epsilon: 5.0, gamma_range: 1.0, epsilon_range: 0.5, cpu: False, esn: False, ron: True, pron: False, mspron: False, matrix_friction: False, input_fn: linear, diffusion_gamma: 1.0, inp_scaling: 10.0, rho: 9.0, leaky: 1.0, use_test: False, trials: 1, topology: antisymmetric, sparsity: 0.0, reservoir_scaler: 1.0, train: ['0.8'] valid: ['0.64'] test: ['0.0']mean/std train: (np.float64(0.8), np.float64(0.0)) mean/std valid: (np.float64(0.6416666666666667), np.float64(0.0)) mean/std test: (np.float64(0.0), np.float64(0.0))

dataroot: ./acds/benchmarks/raw/adiac, resultroot: resultGridSearch/, resultsuffix: trainmatrix, n_hid: 100, batch: 30, dt: 0.001, gamma: 3.0, epsilon: 5.0, gamma_range: 1.0, epsilon_range: 0.5, cpu: False, esn: False, ron: True, pron: False, mspron: False, matrix_friction: False, input_fn: linear, diffusion_gamma: 0.1, inp_scaling: 10.0, rho: 9.0, leaky: 1.0, use_test: False, trials: 1, topology: antisymmetric, sparsity: 0.0, reservoir_scaler: 1.0, train: ['0.85'] valid: ['0.6'] test: ['0.0']mean/std train: (np.float64(0.8481481481481481), np.float64(0.0)) mean/std valid: (np.float64(0.6), np.float64(0.0)) mean/std test: (np.float64(0.0), np.float64(0.0))

dataroot: ./acds/benchmarks/raw/adiac, resultroot: resultGridSearch/, resultsuffix: trainmatrix, n_hid: 100, batch: 30, dt: 0.001, gamma: 3.0, epsilon: 5.0, gamma_range: 1.0, epsilon_range: 0.5, cpu: False, esn: False, ron: True, pron: False, mspron: False, matrix_friction: False, input_fn: linear, diffusion_gamma: 0.01, inp_scaling: 10.0, rho: 9.0, leaky: 1.0, use_test: False, trials: 1, topology: antisymmetric, sparsity: 0.0, reservoir_scaler: 1.0, train: ['0.84'] valid: ['0.6'] test: ['0.0']mean/std train: (np.float64(0.837037037037037), np.float64(0.0)) mean/std valid: (np.float64(0.6), np.float64(0.0)) mean/std test: (np.float64(0.0), np.float64(0.0))

dataroot: ./acds/benchmarks/raw/adiac, resultroot: resultGridSearch/, resultsuffix: trainmatrix, n_hid: 100, batch: 30, dt: 0.001, gamma: 3.0, epsilon: 5.0, gamma_range: 1.0, epsilon_range: 0.5, cpu: False, esn: False, ron: True, pron: False, mspron: False, matrix_friction: False, input_fn: linear, diffusion_gamma: 0.001, inp_scaling: 10.0, rho: 9.0, leaky: 1.0, use_test: False, trials: 1, topology: antisymmetric, sparsity: 0.0, reservoir_scaler: 1.0, train: ['0.81'] valid: ['0.61'] test: ['0.0']mean/std train: (np.float64(0.8111111111111111), np.float64(0.0)) mean/std valid: (np.float64(0.6083333333333333), np.float64(0.0)) mean/std test: (np.float64(0.0), np.float64(0.0))


APPROFONDISCO IL RANGE {1;0.1} per diffusion_gamma e l'intorno di 0.01 per dt 

dataroot: ./acds/benchmarks/raw/adiac, resultroot: resultGridSearch/, resultsuffix: trainmatrix, n_hid: 100, batch: 30, dt: 0.005, gamma: 3.0, epsilon: 5.0, gamma_range: 1.0, epsilon_range: 0.5, cpu: False, esn: False, ron: True, pron: False, mspron: False, matrix_friction: False, input_fn: linear, diffusion_gamma: 0.75, inp_scaling: 10.0, rho: 9.0, leaky: 1.0, use_test: False, trials: 1, topology: antisymmetric, sparsity: 0.0, reservoir_scaler: 1.0, train: ['0.86'] valid: ['0.52'] test: ['0.0']mean/std train: (np.float64(0.8555555555555555), np.float64(0.0)) mean/std valid: (np.float64(0.5166666666666667), np.float64(0.0)) mean/std test: (np.float64(0.0), np.float64(0.0))

